,esports_match_id,map_name,map_type,player_name,team_name,hero_name,tournament_title
8316,39110,Colosseo,push,Viol2t,San Francisco Shock,Lucio,Summer Showdown: Qualifiers
8351,39110,Colosseo,push,Decay,Washington Justice,Genji,Summer Showdown: Qualifiers
8386,39110,Colosseo,push,Happy,Washington Justice,Sojourn,Summer Showdown: Qualifiers
8424,39110,Colosseo,push,MAG,Washington Justice,Junker Queen,Summer Showdown: Qualifiers
8466,39110,Colosseo,push,OPENER,Washington Justice,Lucio,Summer Showdown: Qualifiers
8507,39110,Colosseo,push,vigilante,Washington Justice,Brigitte,Summer Showdown: Qualifiers
8543,39110,Oasis,control,Coluge,San Francisco Shock,Junker Queen,Summer Showdown: Qualifiers
8579,39110,Oasis,control,FiNN,San Francisco Shock,Brigitte,Summer Showdown: Qualifiers
8607,39110,Oasis,control,Kilo,San Francisco Shock,Sojourn,Summer Showdown: Qualifiers
8626,39110,Oasis,control,Kilo,San Francisco Shock,Symmetra,Summer Showdown: Qualifiers
8648,39110,Oasis,control,Proper,San Francisco Shock,Genji,Summer Showdown: Qualifiers
8691,39110,Oasis,control,Viol2t,San Francisco Shock,Lucio,Summer Showdown: Qualifiers
8736,39110,Oasis,control,Decay,Washington Justice,Genji,Summer Showdown: Qualifiers
8754,39110,Oasis,control,Decay,Washington Justice,Tracer,Summer Showdown: Qualifiers
8771,39110,Oasis,control,Happy,Washington Justice,Sojourn,Summer Showdown: Qualifiers
8792,39110,Oasis,control,Happy,Washington Justice,Symmetra,Summer Showdown: Qualifiers
8818,39110,Oasis,control,MAG,Washington Justice,Junker Queen,Summer Showdown: Qualifiers
8853,39110,Oasis,control,OPENER,Washington Justice,Lucio,Summer Showdown: Qualifiers
8894,39110,Oasis,control,vigilante,Washington Justice,Brigitte,Summer Showdown: Qualifiers
8920,39201,Nepal,control,Although,Toronto Defiant,Genji,Summer Showdown: Qualifiers
8945,39201,Nepal,control,Although,Toronto Defiant,Symmetra,Summer Showdown: Qualifiers
8972,39201,Nepal,control,CH0R0NG,Toronto Defiant,Lucio,Summer Showdown: Qualifiers
9016,39201,Nepal,control,HOTBA,Toronto Defiant,Junker Queen,Summer Showdown: Qualifiers
9053,39201,Nepal,control,Heesu,Toronto Defiant,Ashe,Summer Showdown: Qualifiers
9070,39201,Nepal,control,Heesu,Toronto Defiant,Symmetra,Summer Showdown: Qualifiers
9097,39201,Nepal,control,Twilight,Toronto Defiant,Brigitte,Summer Showdown: Qualifiers
9129,39201,Nepal,control,Aspire,Vancouver Titans,Sojourn,Summer Showdown: Qualifiers
9153,39201,Nepal,control,Aspire,Vancouver Titans,Symmetra,Summer Showdown: Qualifiers
9171,39201,Nepal,control,Aztac,Vancouver Titans,Brigitte,Summer Showdown: Qualifiers
9195,39201,Nepal,control,Masaa,Vancouver Titans,Lucio,Summer Showdown: Qualifiers
9229,39201,Nepal,control,MirroR,Vancouver Titans,Doomfist,Summer Showdown: Qualifiers
9239,39201,Nepal,control,MirroR,Vancouver Titans,Junker Queen,Summer Showdown: Qualifiers
9275,39201,Nepal,control,k1ng,Vancouver Titans,Genji,Summer Showdown: Qualifiers
9296,39201,Nepal,control,k1ng,Vancouver Titans,Mei,Summer Showdown: Qualifiers
9331,39201,Paraíso,hybrid,Although,Toronto Defiant,Genji,Summer Showdown: Qualifiers
9355,39201,Paraíso,hybrid,Although,Toronto Defiant,Pharah,Summer Showdown: Qualifiers
9376,39201,Paraíso,hybrid,CH0R0NG,Toronto Defiant,Lucio,Summer Showdown: Qualifiers
9401,39201,Paraíso,hybrid,CH0R0NG,Toronto Defiant,Moira,Summer Showdown: Qualifiers
9420,39201,Paraíso,hybrid,HOTBA,Toronto Defiant,Junker Queen,Summer Showdown: Qualifiers
9455,39201,Paraíso,hybrid,Heesu,Toronto Defiant,Ashe,Summer Showdown: Qualifiers
9483,39201,Paraíso,hybrid,Heesu,Toronto Defiant,Widowmaker,Summer Showdown: Qualifiers
9502,39201,Paraíso,hybrid,Twilight,Toronto Defiant,Brigitte,Summer Showdown: Qualifiers
9531,39201,Paraíso,hybrid,Aspire,Vancouver Titans,Sojourn,Summer Showdown: Qualifiers
9554,39201,Paraíso,hybrid,Aspire,Vancouver Titans,Widowmaker,Summer Showdown: Qualifiers
9569,39201,Paraíso,hybrid,Aztac,Vancouver Titans,Brigitte,Summer Showdown: Qualifiers
9598,39201,Paraíso,hybrid,Masaa,Vancouver Titans,Lucio,Summer Showdown: Qualifiers
9638,39201,Paraíso,hybrid,MirroR,Vancouver Titans,Junker Queen,Summer Showdown: Qualifiers
9673,39201,Paraíso,hybrid,k1ng,Vancouver Titans,Genji,Summer Showdown: Qualifiers
9716,39201,Junkertown,payload,Although,Toronto Defiant,Genji,Summer Showdown: Qualifiers
9748,39201,Junkertown,payload,CH0R0NG,Toronto Defiant,Lucio,Summer Showdown: Qualifiers
9782,39201,Junkertown,payload,HOTBA,Toronto Defiant,Junker Queen,Summer Showdown: Qualifiers
9816,39201,Junkertown,payload,Heesu,Toronto Defiant,Ashe,Summer Showdown: Qualifiers
9851,39201,Junkertown,payload,Twilight,Toronto Defiant,Ana,Summer Showdown: Qualifiers
9870,39201,Junkertown,payload,Twilight,Toronto Defiant,Brigitte,Summer Showdown: Qualifiers
9901,39201,Junkertown,payload,Aspire,Vancouver Titans,Sojourn,Summer Showdown: Qualifiers
9924,39201,Junkertown,payload,Aspire,Vancouver Titans,Widowmaker,Summer Showdown: Qualifiers
9946,39201,Junkertown,payload,Aztac,Vancouver Titans,Brigitte,Summer Showdown: Qualifiers
9986,39201,Junkertown,payload,Masaa,Vancouver Titans,Lucio,Summer Showdown: Qualifiers
10022,39201,Junkertown,payload,MirroR,Vancouver Titans,Junker Queen,Summer Showdown: Qualifiers
10058,39201,Junkertown,payload,k1ng,Vancouver Titans,Echo,Summer Showdown: Qualifiers
10060,39201,Junkertown,payload,k1ng,Vancouver Titans,Genji,Summer Showdown: Qualifiers
10096,39201,New Queen Street,push,Although,Toronto Defiant,Genji,Summer Showdown: Qualifiers
10133,39201,New Queen Street,push,CH0R0NG,Toronto Defiant,Lucio,Summer Showdown: Qualifiers
10171,39201,New Queen Street,push,HOTBA,Toronto Defiant,Junker Queen,Summer Showdown: Qualifiers
10203,39201,New Queen Street,push,Heesu,Toronto Defiant,Ashe,Summer Showdown: Qualifiers
10227,39201,New Queen Street,push,Heesu,Toronto Defiant,Sojourn,Summer Showdown: Qualifiers
10244,39201,New Queen Street,push,Twilight,Toronto Defiant,Ana,Summer Showdown: Qualifiers
10275,39201,New Queen Street,push,Twilight,Toronto Defiant,Brigitte,Summer Showdown: Qualifiers
10301,39201,New Queen Street,push,Aspire,Vancouver Titans,Sojourn,Summer Showdown: Qualifiers
10332,39201,New Queen Street,push,Aztac,Vancouver Titans,Brigitte,Summer Showdown: Qualifiers
10365,39201,New Queen Street,push,Masaa,Vancouver Titans,Lucio,Summer Showdown: Qualifiers
10407,39201,New Queen Street,push,MirroR,Vancouver Titans,Junker Queen,Summer Showdown: Qualifiers
10449,39201,New Queen Street,push,k1ng,Vancouver Titans,Genji,Summer Showdown: Qualifiers
10488,39201,Oasis,control,Although,Toronto Defiant,Genji,Summer Showdown: Qualifiers
10523,39201,Oasis,control,CH0R0NG,Toronto Defiant,Lucio,Summer Showdown: Qualifiers
10555,39201,Oasis,control,HOTBA,Toronto Defiant,Junker Queen,Summer Showdown: Qualifiers
10584,39201,Oasis,control,Heesu,Toronto Defiant,Ashe,Summer Showdown: Qualifiers
10601,39201,Oasis,control,Heesu,Toronto Defiant,Sojourn,Summer Showdown: Qualifiers
10633,39201,Oasis,control,Twilight,Toronto Defiant,Brigitte,Summer Showdown: Qualifiers
10663,39201,Oasis,control,Aspire,Vancouver Titans,Genji,Summer Showdown: Qualifiers
10678,39201,Oasis,control,Aspire,Vancouver Titans,Sojourn,Summer Showdown: Qualifiers
10702,39201,Oasis,control,Aspire,Vancouver Titans,Symmetra,Summer Showdown: Qualifiers
10721,39201,Oasis,control,Aztac,Vancouver Titans,Brigitte,Summer Showdown: Qualifiers
10731,39201,Oasis,control,Aztac,Vancouver Titans,Moira,Summer Showdown: Qualifiers
10761,39201,Oasis,control,Masaa,Vancouver Titans,Lucio,Summer Showdown: Qualifiers
10797,39201,Oasis,control,MirroR,Vancouver Titans,Junker Queen,Summer Showdown: Qualifiers
10835,39201,Oasis,control,k1ng,Vancouver Titans,Genji,Summer Showdown: Qualifiers
10861,39201,Oasis,control,k1ng,Vancouver Titans,Symmetra,Summer Showdown: Qualifiers
10868,39201,Oasis,control,k1ng,Vancouver Titans,Tracer,Summer Showdown: Qualifiers
10909,39202,Ilios,control,Faith,Boston Uprising,Lucio,Summer Showdown: Qualifiers
10947,39202,Ilios,control,MCD,Boston Uprising,Brigitte,Summer Showdown: Qualifiers
10980,39202,Ilios,control,Valentine,Boston Uprising,Genji,Summer Showdown: Qualifiers
11006,39202,Ilios,control,Valentine,Boston Uprising,Symmetra,Summer Showdown: Qualifiers
11022,39202,Ilios,control,Victoria,Boston Uprising,Sojourn,Summer Showdown: Qualifiers
11063,39202,Ilios,control,punk,Boston Uprising,Doomfist,Summer Showdown: Qualifiers
11071,39202,Ilios,control,punk,Boston Uprising,Junker Queen,Summer Showdown: Qualifiers
11098,39202,Ilios,control,Admiral,London Spitfire,Lucio,Summer Showdown: Qualifiers
11132,39202,Ilios,control,Backbone,London Spitfire,Genji,Summer Showdown: Qualifiers
11172,39202,Ilios,control,Hadi,London Spitfire,Junker Queen,Summer Showdown: Qualifiers
11205,39202,Ilios,control,Landon,London Spitfire,Brigitte,Summer Showdown: Qualifiers
11240,39202,Ilios,control,SparkR,London Spitfire,Sojourn,Summer Showdown: Qualifiers
11273,39202,Paraíso,hybrid,Faith,Boston Uprising,Lucio,Summer Showdown: Qualifiers
11313,39202,Paraíso,hybrid,MCD,Boston Uprising,Brigitte,Summer Showdown: Qualifiers
11354,39202,Paraíso,hybrid,Valentine,Boston Uprising,Genji,Summer Showdown: Qualifiers
11392,39202,Paraíso,hybrid,Victoria,Boston Uprising,Sojourn,Summer Showdown: Qualifiers
11415,39202,Paraíso,hybrid,Victoria,Boston Uprising,Widowmaker,Summer Showdown: Qualifiers
11435,39202,Paraíso,hybrid,punk,Boston Uprising,Junker Queen,Summer Showdown: Qualifiers
11475,39202,Paraíso,hybrid,Admiral,London Spitfire,Lucio,Summer Showdown: Qualifiers
11503,39202,Paraíso,hybrid,Admiral,London Spitfire,Mercy,Summer Showdown: Qualifiers
11519,39202,Paraíso,hybrid,Backbone,London Spitfire,Genji,Summer Showdown: Qualifiers
11550,39202,Paraíso,hybrid,Backbone,London Spitfire,Widowmaker,Summer Showdown: Qualifiers
11563,39202,Paraíso,hybrid,Hadi,London Spitfire,D.Va,Summer Showdown: Qualifiers
11569,39202,Paraíso,hybrid,Hadi,London Spitfire,Junker Queen,Summer Showdown: Qualifiers
11606,39202,Paraíso,hybrid,Landon,London Spitfire,Brigitte,Summer Showdown: Qualifiers
11644,39202,Paraíso,hybrid,SparkR,London Spitfire,Sojourn,Summer Showdown: Qualifiers
11669,39202,Dorado,payload,Faith,Boston Uprising,Lucio,Summer Showdown: Qualifiers
11703,39202,Dorado,payload,MCD,Boston Uprising,Brigitte,Summer Showdown: Qualifiers
11735,39202,Dorado,payload,Valentine,Boston Uprising,Genji,Summer Showdown: Qualifiers
11773,39202,Dorado,payload,Victoria,Boston Uprising,Sojourn,Summer Showdown: Qualifiers
11814,39202,Dorado,payload,punk,Boston Uprising,Junker Queen,Summer Showdown: Qualifiers
11849,39202,Dorado,payload,Admiral,London Spitfire,Lucio,Summer Showdown: Qualifiers
11888,39202,Dorado,payload,Backbone,London Spitfire,Bastion,Summer Showdown: Qualifiers
11910,39202,Dorado,payload,Backbone,London Spitfire,Genji,Summer Showdown: Qualifiers
11925,39202,Dorado,payload,Backbone,London Spitfire,Mei,Summer Showdown: Qualifiers
11945,39202,Dorado,payload,Backbone,London Spitfire,Widowmaker,Summer Showdown: Qualifiers
11962,39202,Dorado,payload,Hadi,London Spitfire,Junker Queen,Summer Showdown: Qualifiers
11986,39202,Dorado,payload,Hadi,London Spitfire,Reinhardt,Summer Showdown: Qualifiers
12019,39202,Dorado,payload,Landon,London Spitfire,Ana,Summer Showdown: Qualifiers
12035,39202,Dorado,payload,Landon,London Spitfire,Brigitte,Summer Showdown: Qualifiers
12070,39202,Dorado,payload,SparkR,London Spitfire,Sojourn,Summer Showdown: Qualifiers
12100,39203,Busan,control,Dove,Vegas Eternal,Ashe,Summer Showdown: Qualifiers
12120,39203,Busan,control,Dove,Vegas Eternal,Sojourn,Summer Showdown: Qualifiers
12137,39203,Busan,control,Dove,Vegas Eternal,Tracer,Summer Showdown: Qualifiers
12156,39203,Busan,control,Kaan,Vegas Eternal,Brigitte,Summer Showdown: Qualifiers
12187,39203,Busan,control,Vestola,Vegas Eternal,Junker Queen,Summer Showdown: Qualifiers
12217,39203,Busan,control,dridro,Vegas Eternal,Lucio,Summer Showdown: Qualifiers
12252,39203,Busan,control,wub,Vegas Eternal,Genji,Summer Showdown: Qualifiers
12282,39203,Busan,control,Decay,Washington Justice,Genji,Summer Showdown: Qualifiers
12324,39203,Busan,control,Happy,Washington Justice,Sojourn,Summer Showdown: Qualifiers
12359,39203,Busan,control,MAG,Washington Justice,Junker Queen,Summer Showdown: Qualifiers
12405,39203,Busan,control,OPENER,Washington Justice,Lucio,Summer Showdown: Qualifiers
12434,39203,Busan,control,vigilante,Washington Justice,Brigitte,Summer Showdown: Qualifiers
12461,39203,Hollywood,hybrid,Dove,Vegas Eternal,Sojourn,Summer Showdown: Qualifiers
12502,39203,Hollywood,hybrid,Kaan,Vegas Eternal,Brigitte,Summer Showdown: Qualifiers
12535,39203,Hollywood,hybrid,Vestola,Vegas Eternal,Junker Queen,Summer Showdown: Qualifiers
12569,39203,Hollywood,hybrid,dridro,Vegas Eternal,Lucio,Summer Showdown: Qualifiers
12604,39203,Hollywood,hybrid,wub,Vegas Eternal,Genji,Summer Showdown: Qualifiers
12639,39203,Hollywood,hybrid,Decay,Washington Justice,Genji,Summer Showdown: Qualifiers
12657,39203,Hollywood,hybrid,Decay,Washington Justice,Widowmaker,Summer Showdown: Qualifiers
12681,39203,Hollywood,hybrid,Happy,Washington Justice,Sojourn,Summer Showdown: Qualifiers
12718,39203,Hollywood,hybrid,MAG,Washington Justice,Junker Queen,Summer Showdown: Qualifiers
12764,39203,Hollywood,hybrid,OPENER,Washington Justice,Lucio,Summer Showdown: Qualifiers
12791,39203,Hollywood,hybrid,OPENER,Washington Justice,Mercy,Summer Showdown: Qualifiers
12808,39203,Hollywood,hybrid,vigilante,Washington Justice,Brigitte,Summer Showdown: Qualifiers
12844,39203,Dorado,payload,Dove,Vegas Eternal,Ashe,Summer Showdown: Qualifiers
12866,39203,Dorado,payload,Dove,Vegas Eternal,Sojourn,Summer Showdown: Qualifiers
12891,39203,Dorado,payload,Dove,Vegas Eternal,Tracer,Summer Showdown: Qualifiers
12910,39203,Dorado,payload,Kaan,Vegas Eternal,Ana,Summer Showdown: Qualifiers
12923,39203,Dorado,payload,Kaan,Vegas Eternal,Brigitte,Summer Showdown: Qualifiers
12959,39203,Dorado,payload,Vestola,Vegas Eternal,Doomfist,Summer Showdown: Qualifiers
12963,39203,Dorado,payload,Vestola,Vegas Eternal,Junker Queen,Summer Showdown: Qualifiers
13002,39203,Dorado,payload,dridro,Vegas Eternal,Baptiste,Summer Showdown: Qualifiers
13005,39203,Dorado,payload,dridro,Vegas Eternal,Lucio,Summer Showdown: Qualifiers
13045,39203,Dorado,payload,wub,Vegas Eternal,Genji,Summer Showdown: Qualifiers
13076,39203,Dorado,payload,Decay,Washington Justice,Genji,Summer Showdown: Qualifiers
13111,39203,Dorado,payload,Happy,Washington Justice,Sojourn,Summer Showdown: Qualifiers
13131,39203,Dorado,payload,Happy,Washington Justice,Widowmaker,Summer Showdown: Qualifiers
13154,39203,Dorado,payload,MAG,Washington Justice,Junker Queen,Summer Showdown: Qualifiers
13189,39203,Dorado,payload,OPENER,Washington Justice,Lucio,Summer Showdown: Qualifiers
13222,39203,Dorado,payload,vigilante,Washington Justice,Brigitte,Summer Showdown: Qualifiers
13252,39204,Lijiang Tower,control,Danteh,Houston Outlaws,Junker Queen,Summer Showdown: Qualifiers
13291,39204,Lijiang Tower,control,Lastro,Houston Outlaws,Brigitte,Summer Showdown: Qualifiers
13318,39204,Lijiang Tower,control,Lep,Houston Outlaws,Lucio,Summer Showdown: Qualifiers
13363,39204,Lijiang Tower,control,MER1T,Houston Outlaws,Sojourn,Summer Showdown: Qualifiers
13387,39204,Lijiang Tower,control,MER1T,Houston Outlaws,Symmetra,Summer Showdown: Qualifiers
13402,39204,Lijiang Tower,control,PELICAN,Houston Outlaws,Genji,Summer Showdown: Qualifiers
13441,39204,Lijiang Tower,control,FunnyAstro,Los Angeles Gladiators,Lucio,Summer Showdown: Qualifiers
13482,39204,Lijiang Tower,control,Reiner,Los Angeles Gladiators,Doomfist,Summer Showdown: Qualifiers
13483,39204,Lijiang Tower,control,Reiner,Los Angeles Gladiators,Junker Queen,Summer Showdown: Qualifiers
13523,39204,Lijiang Tower,control,kevster,Los Angeles Gladiators,Genji,Summer Showdown: Qualifiers
13543,39204,Lijiang Tower,control,kevster,Los Angeles Gladiators,Junkrat,Summer Showdown: Qualifiers
13579,39204,Lijiang Tower,control,shu,Los Angeles Gladiators,Sojourn,Summer Showdown: Qualifiers
13600,39204,Lijiang Tower,control,shu,Los Angeles Gladiators,Symmetra,Summer Showdown: Qualifiers
13617,39204,Lijiang Tower,control,skewed,Los Angeles Gladiators,Ana,Summer Showdown: Qualifiers
13625,39204,Lijiang Tower,control,skewed,Los Angeles Gladiators,Brigitte,Summer Showdown: Qualifiers
13654,39204,Hollywood,hybrid,Danteh,Houston Outlaws,Junker Queen,Summer Showdown: Qualifiers
13683,39204,Hollywood,hybrid,Lastro,Houston Outlaws,Brigitte,Summer Showdown: Qualifiers
13715,39204,Hollywood,hybrid,Lep,Houston Outlaws,Lucio,Summer Showdown: Qualifiers
13754,39204,Hollywood,hybrid,MER1T,Houston Outlaws,Ashe,Summer Showdown: Qualifiers
13790,39204,Hollywood,hybrid,PELICAN,Houston Outlaws,Genji,Summer Showdown: Qualifiers
13820,39204,Hollywood,hybrid,ANS,Los Angeles Gladiators,Ashe,Summer Showdown: Qualifiers
13842,39204,Hollywood,hybrid,ANS,Los Angeles Gladiators,Widowmaker,Summer Showdown: Qualifiers
13864,39204,Hollywood,hybrid,FunnyAstro,Los Angeles Gladiators,Lucio,Summer Showdown: Qualifiers
13903,39204,Hollywood,hybrid,Reiner,Los Angeles Gladiators,Junker Queen,Summer Showdown: Qualifiers
13936,39204,Hollywood,hybrid,kevster,Los Angeles Gladiators,Genji,Summer Showdown: Qualifiers
13970,39204,Hollywood,hybrid,skewed,Los Angeles Gladiators,Brigitte,Summer Showdown: Qualifiers
14001,39204,Watchpoint: Gibraltar,payload,Danteh,Houston Outlaws,Junker Queen,Summer Showdown: Qualifiers
14043,39204,Watchpoint: Gibraltar,payload,Lastro,Houston Outlaws,Brigitte,Summer Showdown: Qualifiers
14070,39204,Watchpoint: Gibraltar,payload,Lep,Houston Outlaws,Lucio,Summer Showdown: Qualifiers
14103,39204,Watchpoint: Gibraltar,payload,MER1T,Houston Outlaws,Ashe,Summer Showdown: Qualifiers
14142,39204,Watchpoint: Gibraltar,payload,PELICAN,Houston Outlaws,Genji,Summer Showdown: Qualifiers
14180,39204,Watchpoint: Gibraltar,payload,ANS,Los Angeles Gladiators,Ashe,Summer Showdown: Qualifiers
14219,39204,Watchpoint: Gibraltar,payload,FunnyAstro,Los Angeles Gladiators,Lucio,Summer Showdown: Qualifiers
14258,39204,Watchpoint: Gibraltar,payload,Reiner,Los Angeles Gladiators,Junker Queen,Summer Showdown: Qualifiers
14280,39204,Watchpoint: Gibraltar,payload,Reiner,Los Angeles Gladiators,Wrecking Ball,Summer Showdown: Qualifiers
14299,39204,Watchpoint: Gibraltar,payload,kevster,Los Angeles Gladiators,Genji,Summer Showdown: Qualifiers
14331,39204,Watchpoint: Gibraltar,payload,skewed,Los Angeles Gladiators,Brigitte,Summer Showdown: Qualifiers
14364,39204,Colosseo,push,Danteh,Houston Outlaws,Junker Queen,Summer Showdown: Qualifiers
14390,39204,Colosseo,push,Lastro,Houston Outlaws,Brigitte,Summer Showdown: Qualifiers
14420,39204,Colosseo,push,Lep,Houston Outlaws,Lucio,Summer Showdown: Qualifiers
14451,39204,Colosseo,push,MER1T,Houston Outlaws,Ashe,Summer Showdown: Qualifiers
14493,39204,Colosseo,push,PELICAN,Houston Outlaws,Genji,Summer Showdown: Qualifiers
14524,39204,Colosseo,push,ANS,Los Angeles Gladiators,Ashe,Summer Showdown: Qualifiers
14571,39204,Colosseo,push,FunnyAstro,Los Angeles Gladiators,Lucio,Summer Showdown: Qualifiers
14605,39204,Colosseo,push,Reiner,Los Angeles Gladiators,Junker Queen,Summer Showdown: Qualifiers
14644,39204,Colosseo,push,kevster,Los Angeles Gladiators,Genji,Summer Showdown: Qualifiers
14685,39204,Colosseo,push,skewed,Los Angeles Gladiators,Brigitte,Summer Showdown: Qualifiers
14719,39204,Nepal,control,Danteh,Houston Outlaws,Junker Queen,Summer Showdown: Qualifiers
14759,39204,Nepal,control,Lastro,Houston Outlaws,Brigitte,Summer Showdown: Qualifiers
14796,39204,Nepal,control,Lep,Houston Outlaws,Lucio,Summer Showdown: Qualifiers
14842,39204,Nepal,control,MER1T,Houston Outlaws,Sojourn,Summer Showdown: Qualifiers
14859,39204,Nepal,control,MER1T,Houston Outlaws,Symmetra,Summer Showdown: Qualifiers
14877,39204,Nepal,control,PELICAN,Houston Outlaws,Genji,Summer Showdown: Qualifiers
14906,39204,Nepal,control,PELICAN,Houston Outlaws,Mei,Summer Showdown: Qualifiers
14940,39204,Nepal,control,ANS,Los Angeles Gladiators,Ashe,Summer Showdown: Qualifiers
14969,39204,Nepal,control,ANS,Los Angeles Gladiators,Tracer,Summer Showdown: Qualifiers
14990,39204,Nepal,control,FunnyAstro,Los Angeles Gladiators,Lucio,Summer Showdown: Qualifiers
15032,39204,Nepal,control,Reiner,Los Angeles Gladiators,Junker Queen,Summer Showdown: Qualifiers
15053,39204,Nepal,control,Reiner,Los Angeles Gladiators,Wrecking Ball,Summer Showdown: Qualifiers
15089,39204,Nepal,control,kevster,Los Angeles Gladiators,Genji,Summer Showdown: Qualifiers
